"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"17282",-0.5,"Native 1",24,"spillover2","rp","spillover2 rp",4,0,500,500,-0.5,0.5,500
"17284",-0.5,"Native 1",12,"spillover2","rp","spillover2 rp",4,0,3463,3463,-0.5,0.5,3463
"17286",-0.5,"Native 1",6,"spillover2","rp","spillover2 rp",2,0,1608,1608,0.5,0.5,1608
"17288",-0.5,"Native 1",7,"spillover2","rp","spillover2 rp",3,0,2258,2258,-0.5,-0.5,2258
"17290",-0.5,"Native 1",14,"spillover2","rp","spillover2 rp",2,0,644,644,0.5,0.5,644
"17292",-0.5,"Native 1",21,"spillover2","rp","spillover2 rp",1,0,5010,5010,0.5,-0.5,5010
"17294",-0.5,"Native 1",19,"spillover2","rp","spillover2 rp",3,0,668,668,-0.5,-0.5,668
"17296",-0.5,"Native 1",17,"spillover2","rp","spillover2 rp",1,0,648,648,0.5,-0.5,648
"17298",-0.5,"Native 1",10,"spillover2","rp","spillover2 rp",2,0,2462,2462,0.5,0.5,2462
"17300",-0.5,"Native 1",23,"spillover2","rp","spillover2 rp",3,0,359,359,-0.5,-0.5,359
"17302",-0.5,"Native 1",15,"spillover2","rp","spillover2 rp",3,0,2101,2101,-0.5,-0.5,2101
"17304",-0.5,"Native 1",1,"spillover2","rp","spillover2 rp",1,0,593,593,0.5,-0.5,593
"17306",-0.5,"Native 1",2,"spillover2","rp","spillover2 rp",2,0,1006,1006,0.5,0.5,1006
"17308",-0.5,"Native 1",5,"spillover2","rp","spillover2 rp",1,0,515,515,0.5,-0.5,515
"17310",-0.5,"Native 1",16,"spillover2","rp","spillover2 rp",4,0,1693,1693,-0.5,0.5,1693
"17312",-0.5,"Native 1",3,"spillover2","rp","spillover2 rp",3,0,760,760,-0.5,-0.5,760
"17314",-0.5,"Native 1",13,"spillover2","rp","spillover2 rp",1,0,659,659,0.5,-0.5,659
"17316",-0.5,"Native 1",11,"spillover2","rp","spillover2 rp",3,0,695,695,-0.5,-0.5,695
"17318",-0.5,"Native 1",9,"spillover2","rp","spillover2 rp",1,0,1431,1431,0.5,-0.5,1431
"17320",-0.5,"Native 1",8,"spillover2","rp","spillover2 rp",4,0,4239,4239,-0.5,0.5,4239
"17322",-0.5,"Native 1",4,"spillover2","rp","spillover2 rp",4,0,1217,1217,-0.5,0.5,1217
"17324",-0.5,"Native 1",20,"spillover2","rp","spillover2 rp",4,0,776,776,-0.5,0.5,776
"17326",-0.5,"Native 1",18,"spillover2","rp","spillover2 rp",2,0,467,467,0.5,0.5,467
"17328",-0.5,"Native 1",22,"spillover2","rp","spillover2 rp",2,0,567,567,0.5,0.5,567
"17330",-0.5,"Native 2",14,"spillover2","rp","spillover2 rp",3,0,738,738,-0.5,-0.5,738
"17332",-0.5,"Native 2",4,"spillover2","rp","spillover2 rp",1,0,431,431,0.5,-0.5,431
"17334",-0.5,"Native 2",19,"spillover2","rp","spillover2 rp",4,0,533,533,-0.5,0.5,533
"17336",-0.5,"Native 2",1,"spillover2","rp","spillover2 rp",2,0,421,421,0.5,0.5,421
"17338",-0.5,"Native 2",5,"spillover2","rp","spillover2 rp",2,0,3116,3116,0.5,0.5,3116
"17340",-0.5,"Native 2",15,"spillover2","rp","spillover2 rp",4,0,122,122,-0.5,0.5,122
"17342",-0.5,"Native 2",7,"spillover2","rp","spillover2 rp",4,0,1329,1329,-0.5,0.5,1329
"17344",-0.5,"Native 2",18,"spillover2","rp","spillover2 rp",3,0,452,452,-0.5,-0.5,452
"17346",-0.5,"Native 2",6,"spillover2","rp","spillover2 rp",3,0,439,439,-0.5,-0.5,439
"17348",-0.5,"Native 2",22,"spillover2","rp","spillover2 rp",3,0,404,404,-0.5,-0.5,404
"17350",-0.5,"Native 2",10,"spillover2","rp","spillover2 rp",3,0,311,311,-0.5,-0.5,311
"17352",-0.5,"Native 2",8,"spillover2","rp","spillover2 rp",1,0,2141,2141,0.5,-0.5,2141
"17354",-0.5,"Native 2",24,"spillover2","rp","spillover2 rp",1,0,125,125,0.5,-0.5,125
"17356",-0.5,"Native 2",17,"spillover2","rp","spillover2 rp",2,0,1612,1612,0.5,0.5,1612
"17358",-0.5,"Native 2",2,"spillover2","rp","spillover2 rp",3,0,301,301,-0.5,-0.5,301
"17360",-0.5,"Native 2",11,"spillover2","rp","spillover2 rp",4,0,282,282,-0.5,0.5,282
"17362",-0.5,"Native 2",3,"spillover2","rp","spillover2 rp",4,0,328,328,-0.5,0.5,328
"17364",-0.5,"Native 2",21,"spillover2","rp","spillover2 rp",2,0,124,124,0.5,0.5,124
"17366",-0.5,"Native 2",20,"spillover2","rp","spillover2 rp",1,0,378,378,0.5,-0.5,378
"17368",-0.5,"Native 2",16,"spillover2","rp","spillover2 rp",1,1,0,NA,0.5,-0.5,NA
"17370",-0.5,"Native 2",13,"spillover2","rp","spillover2 rp",2,0,645,645,0.5,0.5,645
"17372",-0.5,"Native 2",9,"spillover2","rp","spillover2 rp",2,0,5711,5711,0.5,0.5,NA
"17374",-0.5,"Native 2",12,"spillover2","rp","spillover2 rp",1,0,447,447,0.5,-0.5,447
"17376",-0.5,"Native 2",23,"spillover2","rp","spillover2 rp",4,0,818,818,-0.5,0.5,818
"17377",-0.5,"Native 3",11,"spillover2","rp","spillover2 rp",1,0,446,446,0.5,-0.5,446
"17379",-0.5,"Native 3",21,"spillover2","rp","spillover2 rp",3,0,802,802,-0.5,-0.5,802
"17381",-0.5,"Native 3",2,"spillover2","rp","spillover2 rp",4,0,611,611,-0.5,0.5,611
"17383",-0.5,"Native 3",20,"spillover2","rp","spillover2 rp",2,0,400,400,0.5,0.5,400
"17385",-0.5,"Native 3",9,"spillover2","rp","spillover2 rp",3,0,869,869,-0.5,-0.5,869
"17387",-0.5,"Native 3",4,"spillover2","rp","spillover2 rp",2,0,3340,3340,0.5,0.5,3340
"17389",-0.5,"Native 3",3,"spillover2","rp","spillover2 rp",1,0,583,583,0.5,-0.5,583
"17391",-0.5,"Native 3",1,"spillover2","rp","spillover2 rp",3,0,525,525,-0.5,-0.5,525
"17393",-0.5,"Native 3",13,"spillover2","rp","spillover2 rp",3,0,535,535,-0.5,-0.5,535
"17395",-0.5,"Native 3",18,"spillover2","rp","spillover2 rp",4,0,376,376,-0.5,0.5,376
"17397",-0.5,"Native 3",7,"spillover2","rp","spillover2 rp",1,0,2475,2475,0.5,-0.5,2475
"17399",-0.5,"Native 3",5,"spillover2","rp","spillover2 rp",3,0,829,829,-0.5,-0.5,829
"17401",-0.5,"Native 3",15,"spillover2","rp","spillover2 rp",1,0,221,221,0.5,-0.5,221
"17403",-0.5,"Native 3",16,"spillover2","rp","spillover2 rp",2,0,493,493,0.5,0.5,493
"17405",-0.5,"Native 3",8,"spillover2","rp","spillover2 rp",2,0,1268,1268,0.5,0.5,1268
"17407",-0.5,"Native 3",22,"spillover2","rp","spillover2 rp",4,0,956,956,-0.5,0.5,956
"17409",-0.5,"Native 3",17,"spillover2","rp","spillover2 rp",3,0,473,473,-0.5,-0.5,473
"17411",-0.5,"Native 3",19,"spillover2","rp","spillover2 rp",1,0,532,532,0.5,-0.5,532
